variant,date,month,adjusted,variable_price,risk_mode,plan_kwh,final_contract_kwh,cash_cost_yuan,alternative_cash_cost_yuan,emergency_kwh,unused_contract_kwh,pv_curtailed_kwh,charge_kwh,discharge_kwh,soc_start_kwh,soc_end_kwh,soc_min_kwh,soc_max_kwh,max_balance_residual_kwh,contract_cost_yuan,emergency_cost_yuan,actual_load_kwh,actual_pv_kwh,pv_used_kwh,actual_effective_grid_kwh,emergency_slots,emergency_day,covered_slots,evaluated_slots,safe_net_coverage,pinball_sum_kw,pinball_mean_kw,source_issue_hours,S_none_cash_cost_yuan,S_none_emergency_kwh,release_set,allowed_issue_hours,saving_vs_S_none_yuan,emergency_reduction_vs_S_none_kwh
q3_info_S_18,2025-10-01,10,True,False,unclustered,73928.47857507746,70618.35972438141,45633.27691372881,47429.397915703434,0.0,12637.676023645734,4828.696667685595,18370.8710511408,14880.405551424054,10800.0,10800.0,1869.4824759170342,10800.0,2.2737367544323206e-13,45633.27691372881,0.0,117218.45471666666,67556.93318333334,62728.23651564774,57980.683700735666,0,0,142,144,0.9861111111111112,21808.224461781443,151.4460032068156,"0,0,0,18",45557.52156727825,0.0,S_18,18,-75.75534645056177,0.0
q3_info_S_18,2025-10-02,10,True,False,unclustered,80872.64149631563,76218.92848870304,50060.315191384434,52764.64303154747,0.0,14983.376157910336,6465.620716116713,15995.518410575414,12956.369912566088,10800.0,10800.0,3311.1522716253066,10800.0,2.2737367544323206e-13,50060.315191384434,0.0,117231.70978333332,65500.926666666666,59035.30595054995,61235.5523307927,0,0,141,144,0.9791666666666666,26107.699729955093,181.30347034691036,"0,0,0,18",49213.1706717561,0.0,S_18,18,-847.1445196283312,0.0
q3_info_S_18,2025-10-03,10,True,False,unclustered,66168.42541957382,63823.841171001004,40734.3107327044,41852.09515542613,0.0,29271.105420608194,24993.594624783465,9168.354871628138,7426.367446018794,10800.0,10800.0,5977.625405792603,10800.0,1.1368683772161603e-13,40734.3107327044,0.0,71524.19113333333,63707.03743333333,38713.442808549866,34552.73575039281,0,0,144,144,1.0,64659.55796969629,449.0247081228909,"0,0,0,18",40679.39536666025,0.0,S_18,18,-54.9153660441516,0.0
q3_info_S_18,2025-10-04,10,True,False,unclustered,77772.26978553034,71850.21351693699,46763.30110441617,50246.06749408875,0.0,33692.13756941904,23504.204008764642,8199.418449578752,6641.5289441587865,10800.0,10800.0,5874.207319667606,10800.0,2.2737367544323206e-13,46763.30110441617,0.0,72397.41483333331,59301.4324,35797.22839123536,38158.07594751794,0,0,144,144,1.0,68503.37349999839,475.7178715277666,"0,0,0,18",46669.12719508846,0.0,S_18,18,-94.1739093277065,0.0
q3_info_S_18,2025-10-05,10,True,False,unclustered,76602.45334198297,72269.6759425615,46798.63504038388,49265.595470697415,0.0,9322.103852214168,5055.233183333333,16612.51494919654,13456.137108849201,10800.0,10800.0,2959.045400354595,10800.0,2.2737367544323206e-13,46798.63504038388,0.0,117604.42089999998,62868.459833333334,57813.22664999999,62947.57209034733,0,0,131,144,0.9097222222222222,18668.12833530218,129.63978010626514,"0,0,0,18",46739.24352957179,0.0,S_18,18,-59.39151081209275,0.0
q3_info_S_18,2025-10-06,10,True,False,unclustered,65094.06043724793,69285.50823406677,46867.4236249082,46901.71298851803,330.09333670828386,8119.056944305915,0.0,19807.554612995402,16044.119236526276,10800.0,10800.0,1200.0,10800.0,1.1368683772161603e-13,45195.362443459286,1672.0611814489102,117896.13613333332,60163.026883333325,60163.02688333333,61496.54462646913,4,1,106,144,0.7361111111111112,23361.254193710436,162.2309319007669,"0,0,0,18",46834.44146503566,330.09333670828386,S_18,18,-32.98215987253934,0.0
q3_info_S_18,2025-10-07,10,True,False,unclustered,69360.4035062021,68944.85039915302,43424.14792545326,43643.634890099536,34.946418846025125,6552.4129325361155,864.3464580169731,19955.128565505034,16163.654138059082,10800.0,10800.0,1200.0,10800.0,2.2737367544323206e-13,43256.78490641671,167.36301903655522,117357.17863333331,59585.615633333335,58721.26917531636,62427.38388546292,2,1,126,144,0.875,12042.165620445327,83.62615014198144,"0,0,0,18",43371.69728201373,34.946418846025125,S_18,18,-52.45064343952981,0.0
q3_info_S_18,2025-10-08,10,True,False,unclustered,67466.3004645913,68919.10484227438,44814.78037053175,44821.86830257425,209.68652186704594,7973.930255489682,915.3266084392465,19794.941229188604,16033.90239564277,10800.0,10800.0,1200.0,10800.0,2.2737367544323206e-13,43739.205645360445,1075.5747251712978,117391.06235,60912.56668333334,59997.240074894085,61154.86110865175,3,1,119,144,0.8263888888888888,16011.755370919827,111.1927456313877,"0,0,0,18",44762.32972709222,209.68652186704594,S_18,18,-52.45064343952981,0.0
q3_info_S_18,2025-10-09,10,True,False,unclustered,77689.75014104505,73641.58952142578,47715.15196148977,49923.51446492245,0.0,10267.759450807607,4133.606193683837,18317.0641768474,14836.821983246398,10800.0,10800.0,2572.6924715850237,10800.0,2.2737367544323206e-13,47715.15196148977,0.0,117432.98973333335,61673.008050000004,57539.40185631616,63373.83007061817,0,0,137,144,0.9513888888888888,19893.431263959625,138.14882822194184,"0,0,0,18",47236.528944856065,0.0,S_18,18,-478.62301663370454,0.0
q3_info_S_18,2025-10-10,10,True,False,unclustered,69474.1105664955,66469.40922565409,42405.88284607639,44061.58813226498,0.0,29004.24196538084,26350.837408359803,9319.57334340415,7548.854408157361,10800.0,10800.0,5504.40141686219,10800.0,1.1368683772161603e-13,42405.88284607639,0.0,72371.53011666666,63027.919200000004,36677.081791640194,37465.16726027326,0,0,144,144,1.0,65443.979839487336,454.4720822186621,"0,0,0,18",42144.77661495539,0.0,S_18,18,-261.1062311209971,0.0
q3_info_S_18,2025-10-11,10,True,False,unclustered,69404.44995162162,66382.10044674612,42114.657684305814,43785.12373688584,0.0,28327.898357790586,22131.49946967812,9559.94229444252,7743.553258498445,10800.0,10800.0,5039.3735860013785,10800.0,1.1368683772161603e-13,42114.657684305814,0.0,71790.96475,57684.65116666666,35553.15169698854,38054.202088955535,0,0,144,144,1.0,59614.23813280098,413.9877648111179,"0,0,0,18",42028.35095247496,0.0,S_18,18,-86.3067318308531,0.0
q3_info_S_18,2025-10-12,10,True,False,unclustered,67616.01314947293,66141.24542532451,42250.2985739898,43098.111237122954,20.929933333333338,3279.450272476903,587.2911285814891,19897.252496137444,16116.774521871324,10800.0,10800.0,2065.6711439977935,10800.0,2.2737367544323206e-13,42152.26276625646,98.03580773333336,117709.38418333333,59194.4282,58607.1370714185,62882.725086180944,1,1,111,144,0.7708333333333334,11658.930802692154,80.96479724091773,"0,0,0,18",42241.94303305374,20.929933333333338,S_18,18,-8.355540936056059,0.0
q3_info_S_18,2025-10-13,10,True,False,unclustered,68745.56353875995,67704.08424252235,45641.39913244848,46244.080403318534,652.8344749635498,5536.060414395111,1804.023811307865,20997.04837780491,17007.60918602198,10800.0,10800.0,1200.0,10800.0,2.2737367544323206e-13,42298.0613355219,3343.337796926579,117677.75383333334,60650.358533333325,58846.334722025465,62820.85830309079,5,1,112,144,0.7777777777777778,13870.657756846816,96.32401220032511,"0,0,0,18",45391.23639167842,652.8344749635498,S_18,18,-250.162740770058,0.0
q3_info_S_18,2025-10-14,10,True,False,unclustered,71073.92542431637,71623.20523922371,49488.57401849699,49488.58227930748,971.6758611401308,6174.421400975057,1675.9300833333336,20898.422803800684,16927.722471078563,10800.0,10800.0,1200.0,10800.0,2.2737367544323206e-13,44557.42614774287,4931.1478707541155,118032.22918333334,57258.3999,55582.469816666664,66420.45969938878,6,1,100,144,0.6944444444444444,15377.356388771472,106.78719714424633,"0,0,0,18",49390.810380539435,971.6758611401308,S_18,18,-97.76363795755606,0.0
q3_info_S_18,2025-10-15,10,True,False,unclustered,74078.68103606989,74347.80747390457,46424.11799782413,46503.72704657192,0.0,7584.365869151743,837.9106833333333,21081.61721799736,17076.10994657786,10800.0,10800.0,1416.5092482932403,10800.0,3.410605131648481e-13,46424.11799782413,0.0,117342.48076666666,55422.457116666665,54584.54643333333,66763.44160475282,0,0,114,144,0.7916666666666666,13327.218638600583,92.55012943472627,"0,0,0,18",45734.741290674094,0.0,S_18,18,-689.3767071500333,0.0
q3_info_S_18,2025-10-16,10,True,False,unclustered,70299.89189647802,72029.23759550671,47842.49416564376,47842.50268733933,485.0639242148683,4375.356982827579,1035.512016666666,21773.471422249215,17636.511852021868,10800.0,10800.0,1200.0,10800.0,2.2737367544323206e-13,45396.26642107741,2446.227744566351,117733.27633333334,54766.80338333333,53731.291366666665,68138.944536894,5,1,93,144,0.6458333333333334,12471.863006181144,86.61015976514683,"0,0,0,18",47839.08644636761,485.0639242148683,S_18,18,-3.4077192761469632,0.0
q3_info_S_18,2025-10-17,10,True,False,unclustered,55956.9773239901,56639.72993471386,34970.827092134175,34972.13934469274,0.0,20518.967013362104,17981.589705434028,11236.704732900344,9101.730833649273,10800.0,10800.0,4788.4478504990675,10800.0,1.1368683772161603e-13,34970.827092134175,0.0,71943.17253333333,55938.973216666665,37957.383511232634,36120.762921351765,0,0,144,144,1.0,44799.17687100201,311.10539493751395,"0,0,0,18",34961.780361346464,0.0,S_18,18,-9.046730787711567,0.0
q3_info_S_18,2025-10-18,10,True,False,unclustered,67256.61386008366,64564.551203183495,40073.01828607027,41346.25832773333,0.0,28104.190805081853,18287.483727509516,11033.070546976074,8936.78714305062,10800.0,10800.0,4866.697462962965,10800.0,1.1368683772161603e-13,40073.01828607027,0.0,71656.70145,55580.10818333334,37292.62445582381,36460.360398101635,0,0,144,144,1.0,56119.388088336345,389.71797283566906,"0,0,0,18",39671.32195354791,0.0,S_18,18,-401.69633252236235,0.0
q3_info_S_18,2025-10-19,10,True,False,unclustered,69314.20444191612,70306.20960290103,44074.109071143845,44074.11236844938,0.0,1834.1046741456214,314.8494625180622,22481.752278442207,18210.21934553819,10800.0,10800.0,1242.4749765822012,10800.0,2.2737367544323206e-13,44074.109071143845,0.0,117991.24738333334,54105.524849999994,53790.67538748193,68472.1049287554,0,0,88,144,0.6111111111111112,9583.54063962858,66.55236555297626,"0,0,0,18",44446.97608757884,110.9722514337144,S_18,18,372.8670164349969,110.9722514337144
q3_info_S_18,2025-10-20,10,True,False,unclustered,73302.89597602165,71905.90833474032,45562.35000037892,46445.28262312147,0.0,3237.431988050667,199.52567135331083,21700.402382000808,17672.23407333112,10800.0,10694.546506766153,1214.8194263562136,10800.0,2.2737367544323206e-13,45562.35000037892,0.0,117903.31864999999,53462.536283333335,53263.01061198002,68668.47634668967,0,0,83,144,0.5763888888888888,11907.383103426524,82.69016044046197,"0,0,0,18",48993.154439502076,600.2546031194277,S_18,18,3430.8044391231524,600.2546031194277
q3_info_S_18,2025-10-21,10,True,False,unclustered,72097.5646545105,74820.86502439363,50015.54331937682,50015.54573123884,542.987895070879,4587.917199586109,0.0,22202.348557726084,17888.99418784767,10694.546506766153,10800.0,1200.0,10800.0,2.2737367544323206e-13,47392.52315319686,2623.020166179964,117800.84898333333,51338.26763333334,51338.26763333334,70775.93571987841,6,1,71,144,0.4930555555555556,16424.38399724102,114.05822220306264,"0,0,0,18",51413.02541395184,832.0387197212658,S_18,18,1397.482094575018,289.05082465038686
q3_info_S_18,2025-10-22,10,True,False,unclustered,69372.89498171693,71358.67735091012,45349.07533330405,45349.082576898465,43.723150181883284,1422.1384290614556,257.2721790728045,22355.064332930426,18186.97113997268,10800.0,10711.812188556629,1200.0,10800.0,2.2737367544323206e-13,45075.829181230125,273.2461520739217,117671.98653333333,52117.08983333333,51859.81765426053,69980.26207203054,3,1,72,144,0.5,12363.463072439168,85.85738244749422,"0,0,0,18",45462.069591632826,45.05956795015368,S_18,18,112.9942583287775,1.336417768270394
q3_info_S_18,2025-10-23,10,True,False,unclustered,80568.70815120256,74337.2989605088,51917.15923176435,57193.01891464104,0.0,4779.503611104307,2597.9011833333334,18426.463697046267,14846.066564308445,10711.812188556629,10800.0,1317.3871161897173,10800.0,2.2737367544323206e-13,51917.15923176435,0.0,117212.01551666665,53832.51848333333,51234.6173,69557.79534940448,0,0,79,144,0.5486111111111112,26876.95195923219,186.64549971689019,"0,0,0,18",51912.753061790165,0.0,S_18,18,-4.406169974186923,0.0
q3_info_S_18,2025-10-24,10,True,False,unclustered,63465.885214547285,60849.42461483789,37783.30757238707,39233.603341861104,0.0,21145.76830767122,19313.270483087632,10370.1847758546,8399.849668442226,10800.0,10800.0,4675.551962962963,10800.0,1.1368683772161603e-13,37783.30757238707,0.0,72135.51853333332,53715.467816666656,34402.19733357903,39703.65630716667,0,0,144,144,1.0,47330.8395326245,328.6863856432257,"0,0,0,18",37777.34346732517,0.0,S_18,18,-5.964105061902956,0.0
q3_info_S_18,2025-10-25,10,True,False,unclustered,68534.00225102484,63902.71672253247,39975.69532059136,42546.8516222771,0.0,23208.682940920888,19430.817997778155,9814.647634210989,7949.8645837109,10800.0,10800.0,4686.9371851851865,10800.0,2.2737367544323206e-13,39975.69532059136,0.0,72042.787,52644.35426666667,33213.53626888851,40694.03378161158,0,0,143,144,0.9930555555555556,50842.00547740281,353.069482481964,"0,0,0,18",39974.74009633205,0.0,S_18,18,-0.9552242593126721,0.0
q3_info_S_18,2025-10-26,10,True,False,unclustered,72404.58810994045,70839.45082975124,48537.21122419823,50767.27525843446,118.70950777134931,1637.496974793627,1365.1112652152756,18910.795222313485,15499.555141466464,10800.0,10597.9877651194,1200.0,10800.0,2.2737367544323206e-13,47870.669240828385,666.5419833698438,117422.34435,52878.032333333336,51512.921068118056,69320.66336272896,8,1,45,144,0.3125,27701.73594773548,192.37316630371862,"0,0,0,18",48542.483488854836,119.74493622425575,S_18,18,5.272264656603511,1.0354284529064444
q3_info_S_18,2025-10-27,10,True,False,unclustered,65710.13993587182,67348.56030221545,47918.0052600136,48528.19672903884,407.5937471490089,344.8696875938151,0.0,20811.715700802502,16953.013005698514,10597.9877651194,10491.850778398859,1200.0,10597.9877651194,1.1368683772161603e-13,45323.56716916636,2594.4380908472394,117790.56431666666,54237.98265,54237.98265,67411.28436177065,7,1,43,144,0.2986111111111111,21330.787466225833,148.13046851545718,"0,0,0,18",47923.2783964493,408.6293504033055,S_18,18,5.273136435702327,1.0356032542966318
q3_info_S_18,2025-10-28,10,True,False,unclustered,65782.25745209513,69536.38062116082,50000.68046447073,50188.98685021157,306.4115163895093,71.58293265197062,0.0,19625.947175152345,15827.15967025399,10491.850778398859,10569.470269087093,1200.0,10569.470269087093,0.0,48070.319215070354,1930.3612494003755,117514.14479999998,51541.7231,51541.723099999996,69771.20920489835,7,1,37,144,0.2569444444444444,28831.383861082963,200.2179434797428,"0,0,0,18",50008.08242512381,307.9046506998768,S_18,18,7.401960653078277,1.493134310367509
q3_info_S_18,2025-10-29,10,True,False,unclustered,74443.15933717471,76044.66086110155,51068.47749111861,51068.47886172884,523.321702684596,2701.682910524147,181.63013375473196,23076.231406139435,18703.818686632156,10569.470269087093,10556.057771687969,1200.0,10800.0,2.2737367544323206e-13,47742.5005640968,3325.976927021811,117721.61451666665,48409.357716666666,48227.72758291193,73866.29965326202,7,1,60,144,0.4166666666666667,15308.336558901176,106.30789277014705,"0,0,0,18",51073.93645472568,524.3935347196237,S_18,18,5.458963607066835,1.0718320350277963
q3_info_S_18,2025-10-30,10,True,False,unclustered,65739.98942625456,68858.40239882458,47123.74356417406,47123.746525435454,312.29954216883755,181.88268018205417,56.618562822943154,21795.90365789412,17651.5206099057,10556.057771687969,10559.570386119683,1200.0,10800.0,2.2737367544323206e-13,45254.31043065916,1869.433133514895,116916.07056666666,52128.252916666665,52071.63435384372,68988.81926081136,7,1,55,144,0.3819444444444444,21571.252974050003,149.80036787534723,"0,0,0,18",47127.79775883551,313.17143282103655,S_18,18,4.054194661453948,0.8718906521989993
q3_info_S_18,2025-10-31,10,True,False,unclustered,70053.58541264222,66991.7619931456,42047.295606955886,43783.99384874164,0.0,26622.13763100498,14148.568951851323,11054.614163843937,8737.850820221309,10559.570386119683,10800.0,4771.47077777778,10800.0,1.1368683772161603e-13,42047.295606955886,0.0,71748.98903333333,47844.69696666667,33696.128014815346,40369.62436214062,0,0,144,144,1.0,50561.147858196826,351.1190823485891,"0,0,0,18",41906.01418208444,0.0,S_18,18,-141.28142487144942,0.0
q3_info_S_18,2025-11-01,11,True,False,unclustered,64689.941953222384,62655.204617622345,38793.58803625338,39945.417688813905,0.0,23165.227505327093,14899.658573304325,10769.89529293475,8723.615187277152,10800.0,10800.0,4969.6120925925925,10800.0,1.1368683772161603e-13,38793.58803625338,0.0,71974.20948333332,49430.171050000004,34530.51247669567,39489.97711229525,0,0,143,144,0.9930555555555556,46445.617787028415,322.53901240991956,"0,0,0,18",38792.634028743385,0.0,S_18,18,-0.9540075099939713,0.0
q3_info_S_18,2025-11-02,11,True,False,unclustered,70041.45717671662,73520.84628122633,56054.71180140997,56054.712239104185,1589.4460794175718,2223.3287585463836,0.0,22905.679537881668,18815.09986911748,10800.0,10509.445062851855,1200.0,10800.0,2.2737367544323206e-13,47009.51524119792,9045.19656021204,117843.23631666666,49046.85238333333,49046.85238333333,72886.96360209753,13,1,36,144,0.25,21825.019292607583,151.56263397644156,"0,0,0,18",57934.805925363515,1964.5952446898311,S_18,18,1880.094123953546,375.1491652722593
q3_info_S_18,2025-11-03,11,True,False,unclustered,75684.61608114466,75022.41884169131,50830.561194250935,52166.36386299185,452.51448720800323,1472.815088964962,516.3563995156478,21585.88689013003,17605.055333044656,10509.445062851855,10375.570671697042,1200.0,10800.0,1.1368683772161603e-13,47911.79484302752,2918.7663512234103,117808.91503333335,48303.98475,47787.628350484345,74002.11823993435,6,1,56,144,0.3888888888888889,17326.212825824776,120.32092240156095,"0,0,0,18",50862.32902500605,453.59089542059513,S_18,18,31.767830755117757,1.0764082125919003
q3_info_S_18,2025-11-04,11,True,False,unclustered,70175.57142182204,71228.91219312468,51311.969510899246,51800.084771787595,773.9092280166723,228.67194427606023,0.0,21675.26552705795,17481.18808352598,10375.570671697042,10459.76733102033,1200.0,10669.370108448411,0.0,46322.27557905099,4989.6939318482555,117396.61073333333,49816.53869999999,49816.5387,71774.14947686529,7,1,47,144,0.3263888888888889,19945.71149457154,138.51188537896903,"0,0,0,18",51322.62435383544,776.0008039115978,S_18,18,10.654842936193745,2.0915758949255405
q3_info_S_18,2025-11-05,11,True,False,unclustered,78842.41392653924,78049.34255107946,52495.24002286798,53741.91980460126,453.5477270399332,3918.759183866255,728.8636322832169,22141.946673383667,17964.699278080392,10459.76733102033,10426.74236142075,1200.0,10800.0,3.410605131648481e-13,49620.384253339544,2874.855769528445,117764.40761666666,48086.38755,47357.52391771678,74584.13109425316,7,1,64,144,0.4444444444444444,18540.290797429894,128.7520194265965,"0,0,0,18",53935.82200553641,748.7116078672817,S_18,18,1440.5819826684237,295.1638808273485
q3_info_S_18,2025-11-06,11,True,False,unclustered,74083.57827902275,75954.6297578818,54565.86125750518,54565.862270741905,1245.7131968700687,1467.9017139809214,0.0,22910.783285697216,18547.926594926263,10426.74236142075,10437.639990852394,1200.0,10800.0,2.2737367544323206e-13,47814.30616389202,6751.555093613155,117713.09413333333,46343.50958333333,46343.50958333333,75732.44124077095,14,1,43,144,0.2986111111111111,16893.305960236085,117.3146247238617,"0,0,0,18",54587.59423543253,1246.0132582054134,S_18,18,21.732977927349566,0.3000613353447079
q3_info_S_18,2025-11-07,11,True,False,unclustered,67468.9185378859,65184.86218473799,40323.48902096966,41462.73023542439,0.0,22628.566152740364,16776.39183726572,11238.517911398572,8777.075499999999,10437.639990852394,10800.0,4716.515685185186,10800.0,1.1368683772161603e-13,40323.48902096966,0.0,72212.37866666666,48893.91688333334,32117.52504606761,42556.29603199763,0,0,144,144,1.0,47314.256043963076,328.57122252752134,"0,0,0,18",40323.48902097341,0.0,S_18,18,3.747118171304464e-09,0.0
q3_info_S_18,2025-11-08,11,True,False,unclustered,70571.41749751654,66126.604353253,41584.14015252646,44042.03676640216,0.0,23945.3942804135,16544.61977860082,9712.543127572015,7867.159933333332,10800.0,10800.0,4761.122185185186,10800.0,2.2737367544323206e-13,41584.14015252646,0.0,72034.86681666666,48243.65971666666,31699.039938065842,42181.2100728395,0,0,143,144,0.9930555555555556,49218.737941185216,341.79679125823066,"0,0,0,18",41584.14015252646,0.0,S_18,18,0.0,0.0
q3_info_S_18,2025-11-09,11,True,False,unclustered,74356.44074993659,75447.21286968818,54138.28207194813,54713.06469140699,838.5054188220079,562.8668414538838,411.7673219947134,22320.393310453226,18356.12636872496,10800.0,10492.658014157956,1200.0,10800.0,2.2737367544323206e-13,48903.75605546549,5234.526016482639,117877.67016666665,46530.85298333332,46119.08566133861,75722.85144705631,8,1,48,144,0.3333333333333333,20658.1227563881,143.4591858082507,"0,0,0,18",54139.80993925631,838.8054801573527,S_18,18,1.5278673081775196,0.3000613353448216
q3_info_S_18,2025-11-10,11,True,False,unclustered,75631.96259233546,78762.50467867972,58217.48461882332,58217.48653597192,1365.9064601092025,1795.7839210252218,0.0,23620.431290211447,19146.247172447747,10492.658014157956,10477.438205961873,1200.0,10800.0,2.2737367544323206e-13,50274.25790749182,7943.2267113315065,118420.10276666668,44561.65966666666,44561.65966666666,78332.6272177637,15,1,43,144,0.2986111111111111,19720.33776757001,136.94679005256953,"0,0,0,18",58649.01839534146,1455.2740535870544,S_18,18,431.53377651813935,89.36759347785187
q3_info_S_18,2025-11-11,11,True,False,unclustered,78338.74623590968,75741.28020557284,54400.6496172728,56702.002625246154,703.7055796775994,1065.5074984534604,0.0,20713.861892330067,16893.40327219976,10477.438205961873,10349.465828836985,1200.0,10785.646578647144,2.2737367544323206e-13,49979.510169055706,4421.139448217099,117957.86745000002,46398.84778333333,46398.84778333333,75379.47828679698,7,1,46,144,0.3194444444444444,19295.85232208155,133.99897445889965,"0,0,0,18",54407.51788572154,703.7055796775994,S_18,18,6.868268448743038,0.0
q3_info_S_18,2025-11-12,11,True,False,unclustered,75304.22505677285,76846.1137636606,52989.444000461604,52989.44536854408,726.6130008675638,1962.5566063132935,0.0,23777.686494150217,19123.50408593534,10349.465828836985,10501.045800310694,1200.0,10800.0,3.410605131648481e-13,48474.21937308638,4515.224627375221,117416.71383333334,46460.72608333333,46460.726083333335,75610.17015821487,11,1,47,144,0.3263888888888889,15564.083857146095,108.08391567462566,"0,0,0,18",52989.444000461604,726.6130008675638,S_18,18,0.0,0.0
q3_info_S_18,2025-11-13,11,True,False,unclustered,73265.18218918919,75575.05706545079,58968.83345867264,60355.66165102489,697.0792149476965,394.11565403013276,0.0,18245.542252632597,14763.392942930906,10501.045800310694,10518.263891090137,1200.0,10518.263891090137,2.2737367544323206e-13,54553.67434569502,4415.159112977624,117780.10726666666,45384.23595,45384.23595,75878.02062636835,9,1,41,144,0.2847222222222222,38823.4741109778,269.6074591040125,"0,0,0,18",58972.56478300616,697.8116729794272,S_18,18,3.7313243335156585,0.73245803173063
q3_info_S_18,2025-11-14,11,True,False,unclustered,70748.7564083623,67448.71029199414,42091.574188838305,43846.382193965095,0.0,25703.285694295497,11804.104506728836,10996.327857636468,8653.463066666667,10518.263891090137,10800.0,4728.2643703703725,10800.0,2.2737367544323206e-13,42091.574188838305,0.0,71737.89309999999,44139.43779999999,32335.33329327116,41745.424597698635,0,0,144,144,1.0,46894.21039467504,325.65423885191,"0,0,0,18",42091.574188829174,0.0,S_18,18,-9.1313268058002e-09,0.0
q3_info_S_18,2025-11-15,11,True,False,unclustered,75836.66431817523,70350.0949145044,44989.37777204417,48049.29109631713,0.0,27327.181924667737,13069.319936625516,9166.874402865744,7425.168266321256,10800.0,10800.0,4649.6975925925935,10800.0,2.2737367544323206e-13,44989.37777204417,0.0,72466.97681666666,44255.0899,31185.769963374485,43022.91298983667,0,0,143,144,0.9930555555555556,49542.52942557717,344.04534323317483,"0,0,0,18",44989.37777204417,0.0,S_18,18,0.0,0.0
q3_info_S_18,2025-11-16,11,True,False,unclustered,74584.83306081084,77674.9599122009,57308.83440393477,57308.835869806746,937.716662739607,357.8060260389989,0.0,22185.289864867183,18364.963699299016,10800.0,10361.245656937117,1200.0,10800.0,2.2737367544323206e-13,51549.41874868134,5759.415655253443,118360.27023333334,43925.72585,43925.725849999995,78254.8705489015,10,1,33,144,0.22916666666666666,24937.809101478146,173.179229871376,"0,0,0,18",57308.83440393477,937.716662739607,S_18,18,0.0,0.0
q3_info_S_18,2025-11-17,11,True,False,unclustered,72292.0113626849,76325.5104720385,55310.86023383922,55310.86066960146,934.988469579511,191.52028819131317,0.0,22599.435768509637,18226.211448416278,10361.245656937117,10449.391794799918,1200.0,10449.391794799918,1.1368683772161603e-13,49884.75931272957,5426.100921109644,117269.71065,44573.956316666656,44573.95631666666,77068.97865342669,13,1,33,144,0.22916666666666666,21332.48306302343,148.14224349321825,"0,0,0,18",55310.86023383922,934.988469579511,S_18,18,0.0,0.0
q3_info_S_18,2025-11-18,11,True,False,unclustered,76702.92158055387,79514.22493807829,55838.76123950143,55838.76222551032,937.523293406746,961.6874418826332,0.0,24317.526452250586,19718.017495981505,10449.391794799918,10426.257272957113,1200.0,10800.0,2.2737367544323206e-13,50577.12604611207,5261.635193389362,117783.68650000001,42893.134666666665,42893.134666666665,79490.06078960242,13,1,37,144,0.2569444444444444,15948.52174260766,110.7536232125532,"0,0,0,18",55838.76123950143,937.523293406746,S_18,18,0.0,0.0
q3_info_S_18,2025-11-19,11,True,False,unclustered,76384.94254656951,79222.0031288887,59100.61865361956,59100.61955356004,1545.4961134119626,865.4612936882002,0.0,23979.7489261071,19446.022577494645,10426.257272957113,10401.339553681675,1200.0,10800.0,2.2737367544323206e-13,50594.66640288672,8505.952250732837,118179.70134999999,42811.38975,42811.389749999995,79902.03794861244,15,1,40,144,0.2777777777777778,18475.09496422968,128.29927058492834,"0,0,0,18",59100.61865361956,1545.4961134119626,S_18,18,0.0,0.0
q3_info_S_18,2025-11-20,11,True,False,unclustered,76734.60627538149,79271.95659340842,55862.19557593472,55862.19640272482,699.4923321882229,661.6709628998819,0.0,23173.491930884775,18656.79000152134,10401.339553681675,10527.715623120914,1200.0,10576.32805938783,1.1368683772161603e-13,51587.58754017856,4274.608035756165,117846.45723333333,43053.3812,43053.381199999996,79309.77796269675,8,1,41,144,0.2847222222222222,18506.616005936896,128.51816670789512,"0,0,0,18",55862.19557593472,699.4923321882229,S_18,18,0.0,0.0
q3_info_S_18,2025-11-21,11,True,False,unclustered,71988.8204703218,68796.48886039156,43173.8102329292,44877.88906984875,0.0,25388.856207902136,12259.253190958827,10731.260293014468,8447.264898150543,10527.715623120914,10800.0,4912.8033703703695,10800.0,1.1368683772161603e-13,43173.8102329292,0.0,71999.17709999999,43134.793033333335,30875.539842374503,43407.63265248941,0,0,144,144,1.0,46779.85869294954,324.8601298121496,"0,0,0,18",43173.8102329292,0.0,S_18,18,0.0,0.0
q3_info_S_18,2025-11-22,11,True,False,unclustered,78279.67636771293,72540.18704623063,46657.97730471344,49831.02253927536,0.0,28747.83403234955,11832.10325020576,9160.106738641956,7419.686458299982,10800.0,10800.0,4740.909222222222,10800.0,2.2737367544323206e-13,46657.97730471344,0.0,72549.91013333332,42330.080649999996,30497.977399794236,43792.35301388107,0,0,143,144,0.9930555555555556,50796.76363929281,352.7553030506445,"0,0,0,18",46657.97730471344,0.0,S_18,18,0.0,0.0
q3_info_S_18,2025-11-23,11,True,False,unclustered,76022.97566577762,78682.2609451802,60455.8113734786,60455.81190188349,1876.0673624055241,1215.440458986836,0.0,23205.23940429601,19094.447839030458,10800.0,10468.66230938813,1200.0,10800.0,1.1368683772161603e-13,50257.105071171856,10198.706302306735,117782.6922,42550.595916666665,42550.595916666665,79342.88784859888,14,1,31,144,0.2152777777777778,18663.0997275999,129.60485921944374,"0,0,0,18",60455.8113734786,1876.0673624055241,S_18,18,0.0,0.0
