日期,月份,现金费_元,计划购电量_kWh,最终合同量_kWh,调整量_kWh,应急购电量_kWh,充电量_kWh,放电量_kWh,弃购量_kWh,弃光量_kWh,日末储电量_kWh
2025-12-02,2025-12,73145.44349473769,95279.34544980383,92191.78689039644,-3087.5585594073864,3162.3858124990343,24182.934698996185,19581.29565373128,2060.998507075028,53.72520055555583,10800.0
2025-12-03,2025-12,70324.70840356863,85706.82578729898,91846.45742865946,6139.631641360481,2041.842519493771,20213.193493623847,16375.813242535318,2838.5571618954496,49.61396850258927,10796.526097
2025-12-04,2025-12,71645.86320922122,93679.6768711094,90488.11551733271,-3191.5613537766794,3096.92538953837,24141.807066702506,19563.767532911825,2192.179865642653,43.61275743776298,10786.632976019117
2025-12-05,2025-12,32309.0607447617,46434.47653007855,46794.37928917052,359.90275909198056,1591.0035893280815,18102.551248399337,14705.057704315179,3188.8384073735506,487.4232437075665,10739.97609478388
2025-12-06,2025-12,33195.06738686793,49716.50095198992,48879.563605780975,-836.9373462089452,1556.6145703254338,18891.868492652065,15248.391964353668,2798.627857784285,329.44297335706034,10800.0
2025-12-07,2025-12,69398.85900948684,98452.48865223402,94040.31694511135,-4412.171707122663,1808.5646753496326,23997.31874057296,19437.8281798641,3429.176958263881,207.5328514882376,10800.0
2025-12-08,2025-12,68212.43787237188,105823.44363387584,104301.50073887067,-1521.9428950051706,16.444000000000074,24031.69147515928,19465.670094879017,10512.623158333608,1392.0890835901314,10800.0
2025-12-09,2025-12,67346.57749321038,105020.65341770154,102092.99859269802,-2927.654825003534,28.867146701096203,24825.939415479523,20109.010926538424,9042.666308749009,973.8166750423422,10800.0
2025-12-10,2025-12,67564.37528027021,100447.64116495095,102279.50878129076,1831.867616339814,62.92651383668691,23642.400176347794,19150.344142841714,8491.190768946472,971.570026008243,10800.0
2025-12-11,2025-12,66746.76593717355,104540.6201103215,101844.53401662532,-2696.086093696189,18.562887685880924,24258.93098256409,19649.73409587692,9919.994569872695,1372.6507477513367,10800.0
2025-12-12,2025-12,33086.37762721517,56641.05824643949,58686.06084229135,2045.0025958518659,0.4634365435089194,18449.00466293105,14943.693776974147,8447.578711387232,3019.2211981573973,10800.0
2025-12-13,2025-12,32220.86629050209,58228.84065358523,57608.61380154258,-620.2268520426385,4.387222623382891,19360.940054000705,15682.361443740569,8240.443849030624,1895.4451815418754,10800.0
2025-12-14,2025-12,69256.50713946614,99715.06056815226,103278.59435914576,3563.5337909935192,11.677446846386033,22633.425377074935,18333.0745554307,9638.403619535555,572.7955648123716,10800.0
2025-12-15,2025-12,69642.1654498183,98952.71911091261,103203.44899947001,4250.729888557407,0.0,21844.418195936396,17693.97873870848,8946.2322595171,637.2193160583332,10800.0
2025-12-16,2025-12,67665.54015432383,104474.33872206337,103233.90268383147,-1240.4360382319019,0.04711225893526816,24397.808707295895,19762.22505290968,8248.475243333878,931.7995650369874,10800.0
2025-12-17,2025-12,66779.01270599486,104821.43055151441,101270.78860862688,-3550.641942887515,70.42707723154297,24221.307557112177,19619.259121260868,7822.683619288641,724.6365640518135,10800.0
2025-12-18,2025-12,66527.62224676048,99573.08171555618,100717.20927807379,1144.1275625175924,104.49570767922545,23545.935899360138,19072.208078481715,8073.154382962546,908.5558152453774,10800.0
2025-12-19,2025-12,31797.09858733257,53939.589721006705,55570.624076456224,1631.0343554495203,1.1368683772161603e-13,17630.75133504913,14280.908581389802,6587.487370137753,2724.902652659148,10800.0
2025-12-20,2025-12,30604.132476619263,56883.740018541765,55611.777628949436,-1271.9623895923232,9.526400859163573,19898.305175120342,16117.62719184748,6599.431575370583,2384.842221165161,10800.0
2025-12-21,2025-12,68050.39202748644,102923.62102684306,102957.26313996184,33.64211311878762,72.59046543906845,23825.647742948906,19298.77467178862,8418.593065128505,1046.605602445462,10800.0
2025-12-22,2025-12,67478.40159661259,100804.60427402526,102376.98898372248,1572.3847096972202,0.0,23565.593962940104,19088.131109981485,8175.077406783936,787.0216406465969,10800.0
2025-12-23,2025-12,66342.86251591457,103590.59443868004,101425.64821407203,-2164.9462246080075,1.1368683772161603e-13,24558.191535716796,19892.13514393061,8550.053536047775,951.4457529047455,10800.0
2025-12-24,2025-12,66796.2215142135,102275.2669432193,102448.62234319987,173.3553999805573,0.0,24847.056936721838,20126.116118744692,8628.810013205457,1244.3121953505977,10800.0
2025-12-25,2025-12,67514.7514005685,98682.82076172341,101461.80370437777,2778.982942654352,47.27354816486176,22664.568729081657,18358.300670556142,8684.615943542985,705.744717140817,10800.0
2025-12-26,2025-12,31749.719933417087,54623.55025938139,55926.23368605965,1302.6834266782614,29.860899259259213,18893.983640120012,15304.126748497212,7116.347050356862,2242.2682100059137,10800.0
2025-12-27,2025-12,31135.167983178097,56487.33316941353,57056.76989250274,569.4367230892184,14.123058148148175,20082.776283977193,16267.048790021534,7444.746618152797,2471.609771875769,10800.0
2025-12-28,2025-12,66245.58563452176,101808.76585187318,101521.44740357756,-287.3184482956103,10.775290555555785,23987.741683915217,19430.070763971326,8839.341289004056,1325.955735185184,10800.0
2025-12-29,2025-12,68584.86029530427,101041.92109027288,103650.02462041317,2608.103530140299,0.0,23326.049492513856,18894.100088936226,10483.838751703552,1210.4701984653325,10800.0
2025-12-30,2025-12,65512.62646487156,101587.39949645958,100010.22195246599,-1577.1775439935793,0.0,24113.967365211724,19532.313565821496,8165.159684839442,1039.0058682363288,10800.0
2025-12-31,2025-12,67206.17521366585,103467.71684881987,103041.57010375464,-426.14674506522465,25.836497777778277,24359.818859540464,19731.453276227774,8901.52540830959,891.0926765768085,10800.0
